age,workclass,education_num,marital_status,occupation,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
40, Private,11, Married-civ-spouse,3, White, Male,0,0,40,1,1
46, State-gov,10, Divorced,5, White, Female,0,0,48,1,0
45, Private,9, Divorced,9, White, Female,0,0,40,1,0
39, Private,6, Never-married,4, White, Female,0,0,25,5,0
34, Local-gov,10, Never-married,5, White, Female,0,0,18,1,0
56, Private,10, Never-married,5, White, Female,0,0,40,9,0
47, Private,9, Separated,3, Other, Female,0,0,40,6,0
35, Private,10, Married-civ-spouse,4, White, Female,0,0,40,1,1
25, Private,10, Married-civ-spouse,11, White, Male,0,0,40,14,0
43, Local-gov,13, Separated,3, White, Female,0,0,40,1,0
59, Private,13, Married-civ-spouse,6, White, Male,0,0,37,1,1
63, Private,4, Married-civ-spouse,7, White, Male,0,0,60,1,1
32, Private,10, Married-spouse-absent,7, White, Female,0,0,37,1,0
43, Self-emp-inc,11, Married-civ-spouse,1, White, Male,0,0,50,1,1
27, Private,9, Never-married,5, White, Female,0,0,52,1,0
21, Private,8, Never-married,2, White, Male,0,0,32,1,0
44, Federal-gov,10, Divorced,1, White, Male,0,0,60,1,1
40, Self-emp-not-inc,9, Married-civ-spouse,11, White, Male,0,0,60,1,0
65, Private,9, Widowed,5, White, Female,0,0,40,1,0
50, Private,10, Married-civ-spouse,5, White, Male,0,0,45,1,1
51, State-gov,14, Never-married,3, White, Male,0,0,40,1,1
44, Federal-gov,10, Divorced,5, Black, Female,0,0,40,1,0
20, Private,10, Never-married,6, White, Female,0,0,13,1,0
29, Private,11, Never-married,1, White, Male,0,0,40,1,0
50, Private,11, Married-civ-spouse,11, White, Male,0,0,50,1,1
50, Local-gov,9, Married-civ-spouse,1, White, Male,5178,0,40,1,1
43, Private,6, Married-civ-spouse,5, White, Male,0,0,40,1,0
23, Private,13, Never-married,10, White, Female,0,0,40,1,0
41, Private,9, Married-civ-spouse,7, White, Male,0,0,40,1,0
58, Self-emp-not-inc,13, Married-civ-spouse,8, White, Male,0,0,25,1,0
50, State-gov,11, Married-civ-spouse,3, White, Male,0,0,40,1,0
37, Self-emp-not-inc,13, Married-civ-spouse,11, White, Male,0,0,65,1,1
21, Private,9, Never-married,8, White, Male,0,0,24,1,0
33, Private,9, Married-civ-spouse,6, White, Female,0,0,20,1,0
52, Private,10, Divorced,5, White, Female,0,0,45,1,0
47, Private,9, Married-civ-spouse,7, White, Male,0,0,40,1,0
45, Self-emp-not-inc,13, Never-married,6, White, Male,14084,0,45,1,1
34, Private,10, Married-civ-spouse,11, White, Male,0,0,40,1,1
39, Private,10, Married-civ-spouse,6, White, Male,0,0,40,12,1
31, Private,10, Divorced,4, White, Female,0,0,15,1,0
45, Private,10, Divorced,10, White, Female,0,0,45,1,0
45, Self-emp-not-inc,11, Married-civ-spouse,12, White, Male,0,0,3,1,0
34, Private,9, Never-married,9, White, Male,4416,0,30,1,0
27, Private,7, Married-spouse-absent,6, Asian-Pac-Islander, Male,0,0,35,4,0
37, Private,9, Divorced,6, White, Female,0,0,40,1,0
20, Private,9, Never-married,5, Black, Female,0,0,20,1,0
32, Private,13, Never-married,1, White, Male,13550,0,48,1,1
24, Private,2, Never-married,2, White, Male,0,0,55,5,0
39, Private,9, Married-civ-spouse,2, White, Male,0,0,40,1,0
18, Private,10, Never-married,6, White, Female,0,0,30,1,0
62, Self-emp-not-inc,10, Married-civ-spouse,8, White, Male,0,0,80,1,0
24, Private,13, Separated,1, White, Female,0,0,40,1,0
37, Private,9, Married-civ-spouse,7, White, Male,0,0,45,1,0
46, Private,13, Widowed,5, White, Female,0,0,25,1,0
44, Private,9, Divorced,11, White, Male,0,0,40,1,0
53, Private,9, Never-married,6, White, Male,0,2559,48,1,1
25, Private,13, Never-married,2, White, Male,0,0,35,1,0
24, Private,13, Never-married,6, White, Male,0,0,50,1,0
61, Private,9, Married-civ-spouse,7, White, Male,0,0,20,1,0
45, Local-gov,14, Divorced,3, White, Female,0,0,40,1,0
33, Self-emp-not-inc,10, Never-married,11, White, Male,0,0,48,1,0
48, Private,13, Married-civ-spouse,3, White, Male,15024,0,45,1,1
26, Local-gov,9, Never-married,2, Amer-Indian-Eskimo, Male,0,0,30,1,0
68, Private,13, Married-civ-spouse,6, White, Male,20051,0,40,1,1
24, Private,9, Divorced,12, White, Female,0,1762,40,1,0
31, Local-gov,13, Never-married,3, White, Female,0,0,50,1,0
55, Private,10, Divorced,4, White, Female,0,0,38,1,0
46, Private,12, Divorced,6, White, Female,0,0,38,1,0
58, Private,13, Divorced,1, White, Male,0,0,38,1,0
56, Private,9, Widowed,4, White, Female,0,0,40,1,0
45, Federal-gov,13, Never-married,5, White, Male,0,0,55,1,1
24, Private,13, Never-married,1, White, Male,0,0,40,1,1
35, Local-gov,9, Divorced,8, Asian-Pac-Islander, Male,0,0,56,1,0
51, Private,9, Married-civ-spouse,10, White, Male,0,0,40,1,1
47, Private,15, Married-civ-spouse,3, White, Male,15024,0,55,1,1
17, Private,7, Never-married,5, White, Female,0,0,10,1,0
21, Private,6, Never-married,3, Black, Female,0,0,40,1,0
45, Private,13, Never-married,3, White, Female,0,0,40,1,1
42, Private,9, Married-civ-spouse,6, White, Male,5178,0,50,1,1
56, Private,8, Widowed,4, Black, Female,0,0,40,1,0
39, Private,9, Married-civ-spouse,2, White, Male,0,0,40,1,0
31, Private,4, Never-married,9, Other, Female,0,0,40,5,0
20, Federal-gov,10, Never-married,10, White, Male,0,0,40,1,0
65, Self-emp-not-inc,3, Married-civ-spouse,8, White, Male,1797,0,21,1,0
44, Private,10, Married-civ-spouse,3, White, Male,0,0,45,1,0
33, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
25, Private,13, Married-civ-spouse,3, White, Male,0,0,45,1,1
38, Private,9, Married-civ-spouse,1, White, Male,0,0,50,1,0
31, Local-gov,6, Never-married,7, White, Male,0,1741,40,1,0
33, Self-emp-not-inc,13, Married-civ-spouse,6, White, Male,0,0,20,1,0
49, Self-emp-not-inc,9, Divorced,4, White, Female,0,0,40,1,0
28, Private,9, Never-married,1, White, Female,0,0,40,1,0
29, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
23, Private,11, Never-married,4, White, Male,0,0,20,1,0
37, Self-emp-not-inc,13, Married-civ-spouse,3, White, Male,0,0,5,1,1
52, Private,10, Never-married,3, White, Male,0,0,37,1,1
27, Private,9, Never-married,9, White, Male,0,0,40,1,0
47, Private,10, Married-civ-spouse,11, White, Male,7688,0,55,1,1
21, Private,9, Never-married,5, White, Female,0,0,40,1,0
41, Federal-gov,13, Married-civ-spouse,5, Asian-Pac-Islander, Female,0,0,40,12,1
61, Private,10, Married-civ-spouse,5, White, Male,0,0,40,1,1
32, Private,13, Married-civ-spouse,3, Asian-Pac-Islander, Male,0,0,40,1,1
21, Private,10, Never-married,6, White, Male,0,0,40,1,0
63, Private,8, Married-civ-spouse,6, White, Male,0,0,40,1,1
34, Private,10, Married-civ-spouse,4, White, Male,0,0,42,1,0
21, State-gov,12, Never-married,10, White, Male,0,0,10,1,0
44, Private,9, Divorced,4, White, Female,0,0,33,1,0
26, Private,13, Never-married,1, Asian-Pac-Islander, Male,0,0,35,28,0
36, Private,14, Married-civ-spouse,1, White, Male,0,0,50,1,1
52, Private,9, Married-civ-spouse,2, Asian-Pac-Islander, Male,0,0,8,12,0
44, Self-emp-not-inc,13, Married-civ-spouse,6, White, Male,0,0,40,1,0
42, Private,9, Married-civ-spouse,3, White, Female,0,0,40,1,0
31, Private,13, Never-married,3, White, Male,0,0,40,1,0
30, Private,10, Never-married,11, Black, Male,0,0,40,1,0
23, Private,10, Never-married,3, White, Female,0,0,25,1,0
81, State-gov,2, Widowed,4, White, Female,0,0,20,1,0
38, Private,6, Divorced,9, Asian-Pac-Islander, Female,0,0,40,21,0
21, Private,10, Never-married,1, White, Female,0,0,38,1,0
28, Local-gov,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
34, Private,13, Never-married,1, White, Female,0,0,40,1,0
47, Private,9, Never-married,4, White, Female,0,0,40,1,0
36, Private,9, Married-civ-spouse,11, White, Male,0,0,50,1,0
27, Private,9, Never-married,7, White, Male,0,0,99,1,0
56, Private,13, Never-married,3, White, Female,2907,0,52,2,0
42, State-gov,10, Divorced,5, White, Female,0,0,38,1,0
43, Private,9, Divorced,11, White, Male,0,0,35,1,0
53, Private,9, Divorced,9, White, Female,0,0,40,33,0
58, Private,9, Divorced,6, White, Female,0,0,24,1,0
19, Private,8, Never-married,4, White, Male,0,0,40,23,0
37, Private,9, Married-civ-spouse,1, White, Male,0,0,46,1,1
41, Self-emp-not-inc,10, Divorced,3, White, Female,0,0,15,1,0
31, Private,4, Separated,11, White, Female,0,0,40,1,0
31, Private,13, Married-civ-spouse,3, White, Male,0,0,35,1,0
53, Local-gov,9, Married-civ-spouse,5, White, Male,0,0,40,1,0
19, Private,10, Never-married,6, White, Male,0,0,25,1,0
56, Private,16, Married-civ-spouse,3, White, Male,0,0,50,1,1
55, Federal-gov,10, Married-civ-spouse,5, White, Female,0,0,40,1,1
51, Private,3, Married-civ-spouse,11, White, Female,0,0,40,1,0
62, Private,10, Never-married,5, White, Female,0,0,40,1,0
43, Private,10, Married-civ-spouse,6, White, Male,0,0,50,1,1
28, Local-gov,9, Married-civ-spouse,11, White, Male,0,0,45,1,0
46, Private,9, Married-civ-spouse,1, White, Male,0,0,40,1,1
62, State-gov,13, Married-civ-spouse,3, White, Male,0,0,40,1,0
57, Local-gov,9, Widowed,4, White, Female,0,0,30,1,0
60, Local-gov,13, Married-civ-spouse,3, White, Female,0,0,45,1,1
23, Federal-gov,10, Never-married,2, White, Male,0,0,40,1,0
47, Private,10, Married-civ-spouse,6, White, Male,99999,0,60,1,1
21, Private,10, Never-married,5, White, Female,0,0,8,1,0
51, Private,9, Married-civ-spouse,2, White, Male,0,0,48,1,0
61, Local-gov,9, Married-civ-spouse,2, White, Male,0,0,40,1,0
52, Self-emp-not-inc,13, Married-civ-spouse,5, White, Female,99999,0,30,1,1
76, Private,13, Married-civ-spouse,1, White, Male,0,0,40,1,0
24, Private,10, Never-married,2, White, Male,0,0,39,1,0
31, Self-emp-not-inc,13, Never-married,11, White, Male,0,0,55,1,0
43, Private,13, Married-civ-spouse,1, White, Male,15024,0,50,1,1
58, Federal-gov,10, Widowed,3, Amer-Indian-Eskimo, Female,0,0,40,1,0
19, Private,8, Never-married,5, White, Female,0,0,25,1,0
44, Private,10, Divorced,1, White, Female,0,0,45,1,0
41, Local-gov,10, Never-married,3, White, Male,0,0,7,1,0
21, Private,10, Never-married,6, Asian-Pac-Islander, Male,0,0,20,37,0
40, Private,9, Divorced,2, Black, Male,0,0,35,1,0
25, Private,10, Never-married,4, White, Male,0,0,30,9,0
62, Local-gov,16, Widowed,3, White, Female,0,0,40,11,0
42, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
35, Private,11, Never-married,10, White, Male,0,0,40,1,0
19, Private,9, Never-married,6, White, Female,0,0,12,1,0
60, Private,9, Married-civ-spouse,4, White, Female,0,0,40,1,0
20, Private,9, Never-married,6, Other, Male,0,0,40,6,0
23, Private,12, Married-civ-spouse,2, White, Male,0,0,25,1,0
18, Private,9, Never-married,5, White, Female,0,0,40,1,0
40, Private,10, Married-civ-spouse,1, White, Male,0,0,45,1,1
19, Private,10, Never-married,4, White, Female,0,0,15,1,0
51, Private,9, Divorced,3, White, Female,0,0,40,1,0
41, Local-gov,13, Married-civ-spouse,12, White, Male,0,0,50,1,0
18, Private,6, Never-married,4, White, Female,0,0,20,1,0
41, Private,10, Married-spouse-absent,6, Black, Female,0,0,40,1,0
27, Private,10, Never-married,1, White, Female,0,0,40,1,0
71, Self-emp-not-inc,2, Divorced,11, White, Female,0,0,28,1,0
25, Private,8, Married-civ-spouse,9, White, Male,0,0,40,23,0
73, Private,9, Divorced,4, White, Female,0,0,20,1,0
45, Private,10, Married-civ-spouse,4, White, Male,0,0,40,1,0
25, Private,10, Married-civ-spouse,6, White, Male,0,0,40,1,1
50, Private,9, Married-civ-spouse,3, White, Female,0,0,16,1,0
44, Private,9, Married-civ-spouse,7, White, Male,0,0,40,17,0
44, Local-gov,11, Divorced,12, White, Female,0,0,40,2,0
49, Private,9, Married-civ-spouse,11, White, Male,3103,0,45,1,1
44, Self-emp-inc,10, Married-civ-spouse,1, White, Male,7688,0,45,1,1
42, Federal-gov,9, Divorced,5, White, Female,0,0,40,1,0
20, Private,9, Never-married,14, White, Female,0,0,45,1,0
66, Private,9, Widowed,10, White, Female,0,0,18,1,0
19, Private,10, Never-married,1, White, Male,0,0,15,1,0
60, Private,10, Married-civ-spouse,11, White, Male,0,0,55,1,0
46, Private,11, Separated,3, White, Male,0,0,40,1,0
42, Private,11, Divorced,11, White, Male,0,0,35,1,0
59, Private,10, Divorced,1, White, Female,0,0,52,32,0
58, Private,12, Married-civ-spouse,1, White, Male,5178,0,60,1,1
47, Private,9, Divorced,5, White, Female,0,0,40,1,0
58, Private,10, Married-civ-spouse,10, White, Male,0,0,36,1,0
19, Private,7, Never-married,8, White, Male,0,0,24,1,0
28, Private,10, Married-civ-spouse,10, White, Male,0,0,70,1,0
37, Private,9, Separated,3, Amer-Indian-Eskimo, Female,0,0,40,1,0
30, Private,9, Married-civ-spouse,11, White, Male,0,0,50,1,0
36, Private,10, Divorced,3, White, Male,0,0,40,1,0
45, Private,7, Divorced,7, White, Male,0,2824,76,1,1
59, Private,4, Married-civ-spouse,4, White, Female,0,0,99,1,0
45, Private,10, Married-civ-spouse,2, White, Male,0,0,40,1,0
53, Local-gov,16, Divorced,3, White, Female,10520,0,40,1,1
37, Private,9, Divorced,6, White, Female,0,0,40,1,0
26, Private,10, Never-married,6, White, Female,0,0,40,1,0
53, Local-gov,5, Married-civ-spouse,11, White, Male,0,0,40,1,0
44, State-gov,9, Married-civ-spouse,4, White, Female,0,0,15,1,0
27, Private,13, Never-married,11, White, Male,0,0,40,1,0
22, Private,10, Never-married,11, White, Male,0,0,40,1,0
41, Private,9, Divorced,7, White, Male,0,0,40,1,0
53, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,0
58, Private,9, Married-civ-spouse,1, White, Male,0,0,40,1,0
32, Private,13, Married-civ-spouse,3, White, Male,0,0,60,1,1
32, Private,10, Married-civ-spouse,2, White, Male,0,0,38,5,0
47, Private,14, Married-civ-spouse,3, White, Female,7688,0,40,1,1
27, Private,9, Married-civ-spouse,8, White, Male,0,0,40,1,0
25, Private,10, Never-married,2, White, Male,0,0,40,1,0
40, Private,6, Divorced,9, Black, Female,0,0,40,1,0
36, Self-emp-not-inc,10, Married-civ-spouse,6, White, Male,0,0,92,1,0
23, Local-gov,9, Never-married,7, White, Male,0,0,40,1,0
44, Private,5, Married-civ-spouse,9, Black, Male,0,0,40,1,0
19, Private,9, Never-married,11, White, Male,0,0,60,1,0
42, Private,13, Never-married,6, White, Male,0,0,40,1,0
60, Self-emp-not-inc,10, Married-civ-spouse,8, White, Male,0,0,15,1,0
41, Private,9, Married-civ-spouse,6, White, Male,0,1848,45,1,1
45, Federal-gov,9, Never-married,7, Asian-Pac-Islander, Female,0,0,40,1,0
52, State-gov,14, Divorced,3, Asian-Pac-Islander, Female,0,0,40,1,0
28, Private,16, Never-married,5, White, Male,0,0,18,1,0
83, Self-emp-inc,9, Divorced,6, White, Male,0,0,20,1,0
17, Private,7, Never-married,4, White, Male,0,0,20,1,0
27, Private,11, Never-married,11, White, Male,0,0,40,1,0
35, Self-emp-not-inc,11, Never-married,8, White, Male,0,0,60,1,0
40, Private,10, Never-married,5, White, Female,0,0,40,1,0
23, Private,12, Married-civ-spouse,6, White, Female,0,0,25,1,0
51, Local-gov,7, Married-civ-spouse,2, Black, Male,0,0,40,1,0
51, Private,2, Married-civ-spouse,4, White, Male,0,0,54,5,0
28, Private,9, Never-married,1, White, Female,0,0,45,1,0
53, Private,9, Married-civ-spouse,4, White, Male,0,0,50,10,1
29, Private,13, Never-married,5, White, Female,0,0,35,9,0
19, Private,9, Never-married,11, White, Male,0,0,45,1,0
30, Private,13, Married-spouse-absent,6, White, Female,0,0,50,1,0
23, Private,4, Never-married,9, Black, Female,0,0,40,22,0
66, Private,13, Married-civ-spouse,6, White, Male,0,0,15,1,1
27, Private,7, Never-married,11, White, Male,0,0,40,1,0
35, Private,9, Married-civ-spouse,9, Black, Male,0,0,40,1,0
17, Private,8, Never-married,2, White, Male,0,0,15,1,0
27, Private,9, Never-married,9, White, Male,0,0,40,1,0
27, Private,15, Never-married,3, White, Male,0,0,50,1,0
44, Local-gov,13, Married-civ-spouse,12, Black, Female,15024,0,40,1,1
64, Private,9, Married-civ-spouse,7, White, Male,0,0,16,1,0
62, Self-emp-inc,9, Widowed,6, White, Female,0,0,15,1,0
26, Private,10, Married-civ-spouse,6, White, Male,0,0,40,1,0
40, Private,9, Separated,9, White, Male,0,0,40,1,0
40, Private,16, Married-civ-spouse,3, White, Male,0,0,40,1,1
35, Private,9, Divorced,5, White, Female,0,0,40,1,0
25, Private,13, Never-married,3, Asian-Pac-Islander, Male,0,0,40,19,0
52, Local-gov,10, Widowed,5, White, Female,0,0,24,1,0
46, Private,10, Married-civ-spouse,5, White, Female,0,0,40,1,1
30, Private,9, Married-civ-spouse,11, Amer-Indian-Eskimo, Male,0,0,40,1,0
52, Private,10, Married-civ-spouse,1, White, Male,0,0,40,1,1
28, Private,9, Never-married,7, Other, Male,0,0,40,1,0
17, Private,6, Never-married,4, White, Female,0,0,25,1,0
46, State-gov,10, Never-married,4, Black, Female,0,0,40,1,0
45, Private,13, Divorced,1, White, Male,0,0,40,1,1
21, Private,10, Never-married,3, White, Female,1055,0,32,1,0
18, Self-emp-not-inc,9, Married-civ-spouse,4, White, Female,0,0,40,1,0
17, Private,7, Never-married,4, White, Male,0,1721,15,1,0
90, Private,10, Divorced,6, Black, Female,0,0,37,1,0
23, Private,10, Never-married,11, White, Male,0,0,40,1,0
41, Private,13, Married-civ-spouse,3, White, Male,0,0,40,1,1
19, Self-emp-not-inc,10, Never-married,8, White, Male,0,0,50,1,0
69, Private,9, Married-civ-spouse,7, White, Male,0,0,40,1,0
23, Federal-gov,12, Never-married,1, White, Female,0,0,32,1,0
28, Private,10, Never-married,10, White, Male,0,0,54,1,0
37, Private,12, Married-civ-spouse,6, White, Male,0,1977,45,1,1
57, Private,9, Married-civ-spouse,6, White, Male,0,0,30,1,0
30, Local-gov,10, Never-married,12, Black, Male,0,1974,40,1,0
48, Private,9, Separated,5, White, Female,914,0,40,1,0
73, Private,9, Widowed,4, White, Female,0,0,32,1,0
25, Private,3, Never-married,9, White, Male,0,0,40,5,0
33, Private,14, Never-married,1, White, Male,0,0,40,1,1
36, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,0
28, Private,9, Married-civ-spouse,11, White, Male,3411,0,40,1,0
57, Private,9, Divorced,4, White, Female,0,0,40,1,0
31, Private,10, Never-married,4, Black, Female,0,0,40,1,0
40, State-gov,9, Divorced,4, Black, Female,0,0,48,1,0
32, Private,10, Never-married,3, White, Female,0,0,40,1,0
26, Private,9, Never-married,5, Black, Female,0,0,40,3,0
27, Self-emp-inc,10, Separated,6, White, Female,0,0,40,1,0
17, Private,6, Never-married,4, White, Female,0,1602,18,1,0
29, Private,10, Never-married,11, White, Female,0,0,40,1,0
18, Private,7, Never-married,4, White, Female,0,0,30,1,0
20, Private,10, Never-married,6, White, Male,0,0,30,1,0
18, State-gov,10, Never-married,4, White, Female,0,0,40,1,0
56, Private,9, Never-married,4, Black, Female,0,0,40,1,0
40, Private,10, Separated,4, White, Female,0,0,8,1,0
46, Private,10, Divorced,1, White, Male,0,0,40,1,0
53, Private,10, Widowed,1, White, Female,0,0,40,1,0
50, Private,14, Married-civ-spouse,1, White, Male,0,0,50,1,1
23, Private,7, Never-married,2, White, Male,0,0,50,1,0
40, Private,13, Married-spouse-absent,1, White, Male,0,0,40,1,1
54, Self-emp-inc,10, Married-civ-spouse,7, White, Male,0,0,40,1,1
45, Private,10, Divorced,1, White, Female,0,0,40,1,0
53, Local-gov,9, Married-civ-spouse,7, Black, Male,0,0,40,1,1
50, Local-gov,13, Divorced,1, White, Female,0,0,40,1,1
40, Self-emp-inc,13, Married-civ-spouse,11, White, Male,0,0,40,1,0
36, State-gov,14, Never-married,3, White, Male,0,0,40,1,0
25, Self-emp-not-inc,12, Never-married,6, White, Male,0,0,50,1,0
29, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,0
29, Private,13, Never-married,8, White, Male,0,0,50,1,0
22, Private,13, Never-married,6, White, Female,0,0,40,1,0
56, Private,13, Divorced,3, Black, Female,0,0,50,20,0
60, Local-gov,14, Married-civ-spouse,1, White, Male,0,0,40,1,1
37, Private,9, Married-civ-spouse,9, White, Male,3464,0,50,1,0
53, Private,4, Divorced,9, White, Female,0,0,40,1,0
23, State-gov,10, Never-married,5, White, Female,0,0,20,1,0
18, Private,9, Never-married,14, White, Female,0,0,10,1,0
36, Private,10, Divorced,6, White, Female,3325,0,45,1,0
67, Self-emp-inc,9, Married-civ-spouse,1, White, Male,9386,0,50,1,1
31, Private,9, Never-married,2, White, Male,0,0,60,1,0
26, Private,13, Married-civ-spouse,6, White, Male,0,0,48,1,1
18, Private,7, Never-married,5, Asian-Pac-Islander, Female,0,0,20,1,0
45, Local-gov,14, Divorced,3, Black, Female,0,0,40,1,0
64, Private,7, Married-civ-spouse,6, White, Male,0,0,40,1,0
26, Private,9, Never-married,6, White, Female,0,0,38,1,0
53, Private,10, Divorced,3, White, Female,0,0,40,1,0
27, Private,9, Never-married,2, White, Male,0,0,28,25,0
32, Private,10, Divorced,9, Amer-Indian-Eskimo, Male,0,0,40,1,0
49, Self-emp-not-inc,9, Divorced,1, White, Female,14084,0,30,1,1
59, Private,6, Married-civ-spouse,11, White, Male,0,0,40,1,1
44, Private,14, Married-civ-spouse,3, White, Male,7688,0,55,1,1
61, Self-emp-not-inc,9, Married-civ-spouse,8, White, Male,0,0,60,1,0
46, State-gov,9, Separated,5, White, Female,0,0,37,1,0
32, Private,9, Never-married,5, White, Male,0,0,40,1,0
29, Private,9, Never-married,6, White, Female,0,0,35,1,0
48, Private,14, Never-married,1, White, Male,0,0,40,1,0
32, Private,10, Divorced,1, White, Female,0,0,30,1,0
21, Private,9, Never-married,2, White, Female,0,0,35,1,0
50, Self-emp-not-inc,15, Married-civ-spouse,3, White, Male,0,0,50,1,1
44, Local-gov,14, Married-civ-spouse,3, White, Male,0,0,44,1,1
51, Private,9, Separated,5, White, Female,0,0,40,1,0
42, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,1
27, Private,13, Never-married,12, White, Female,0,0,40,1,0
70, Self-emp-not-inc,9, Married-civ-spouse,1, White, Male,0,0,3,1,0
33, Private,9, Divorced,1, White, Female,0,0,40,1,0
65, Self-emp-not-inc,9, Married-civ-spouse,8, White, Male,10605,0,60,1,1
32, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
30, Private,10, Divorced,3, White, Female,0,0,40,1,0
43, Self-emp-inc,10, Married-civ-spouse,1, White, Male,0,0,40,1,0
31, Private,5, Never-married,4, White, Male,0,0,40,1,0
64, Federal-gov,13, Divorced,5, Black, Female,0,0,40,1,0
37, Local-gov,10, Separated,12, Other, Male,0,0,52,1,0
49, Self-emp-not-inc,9, Divorced,6, White, Male,0,0,40,1,0
29, Private,7, Never-married,9, White, Male,0,0,48,1,0
35, Local-gov,9, Divorced,1, White, Male,0,0,40,1,0
37, Private,12, Married-civ-spouse,3, White, Male,0,1740,45,1,0
42, State-gov,14, Married-civ-spouse,3, White, Male,0,0,50,1,1
23, Private,12, Never-married,6, White, Male,0,0,40,1,0
35, Local-gov,9, Never-married,4, Black, Female,0,0,40,1,0
29, State-gov,11, Married-civ-spouse,12, White, Male,0,0,40,1,1
23, Private,10, Never-married,4, White, Female,0,0,25,1,0
45, Private,13, Never-married,3, White, Male,0,0,40,1,0
38, Private,9, Never-married,2, White, Male,594,0,50,1,0
23, Private,9, Never-married,6, White, Female,0,0,48,1,0
39, Self-emp-not-inc,13, Never-married,6, Asian-Pac-Islander, Male,0,0,60,11,0
45, Private,14, Married-civ-spouse,1, White, Male,15024,0,50,1,1
68, Private,12, Divorced,1, White, Female,0,0,43,1,0
60, Federal-gov,11, Divorced,3, White, Male,4934,0,40,1,1
41, Private,8, Separated,11, Black, Male,0,0,40,1,0
48, Private,9, Divorced,11, White, Male,0,0,40,1,0
33, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,0
48, Private,11, Married-civ-spouse,11, White, Male,0,0,40,1,0
23, Local-gov,10, Never-married,5, White, Female,0,0,20,1,0
26, Private,5, Married-civ-spouse,11, White, Male,0,0,45,1,0
55, Self-emp-inc,13, Married-civ-spouse,1, White, Male,0,2415,50,1,1
35, State-gov,14, Married-civ-spouse,3, White, Male,0,0,75,1,0
52, Private,10, Married-civ-spouse,1, White, Male,3103,0,55,1,1
46, State-gov,9, Separated,5, White, Female,0,0,38,1,0
18, Private,9, Never-married,4, White, Female,0,0,30,1,0
62, Local-gov,9, Divorced,7, White, Male,0,0,40,1,0
22, Private,10, Never-married,7, White, Female,0,0,30,1,0
40, Private,10, Married-civ-spouse,5, White, Female,7298,0,40,1,1
26, Private,10, Married-civ-spouse,6, White, Male,0,0,50,1,0
35, Private,12, Married-spouse-absent,6, Black, Female,0,0,36,1,0
25, Self-emp-not-inc,9, Never-married,6, Asian-Pac-Islander, Female,0,0,40,1,0
41, Private,10, Married-civ-spouse,11, Black, Male,0,0,45,1,1
59, Private,13, Married-civ-spouse,2, White, Male,0,0,40,26,1
37, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
38, Private,10, Married-civ-spouse,11, White, Male,0,0,43,1,0
23, Private,12, Married-civ-spouse,4, White, Female,0,0,40,6,0
67, Self-emp-not-inc,14, Widowed,3, White, Male,18481,0,2,1,1
60, Private,13, Divorced,3, White, Female,8614,0,48,1,1
39, Self-emp-inc,13, Married-civ-spouse,3, White, Male,0,0,50,1,1
32, Self-emp-not-inc,9, Married-civ-spouse,7, White, Male,0,1887,60,1,1
26, Private,13, Never-married,3, White, Female,0,0,45,1,0
39, Private,9, Divorced,10, White, Female,0,0,50,1,0
28, Private,10, Never-married,5, White, Female,0,0,40,1,0
29, Private,7, Divorced,11, White, Female,0,0,52,1,0
43, Private,11, Married-civ-spouse,11, White, Male,0,0,50,1,0
23, Private,10, Never-married,10, White, Male,0,0,25,1,0
32, Private,13, Married-civ-spouse,6, White, Male,0,1977,45,1,1
33, Self-emp-not-inc,10, Married-civ-spouse,3, White, Female,0,0,60,1,1
45, Private,9, Divorced,4, Black, Female,0,0,35,1,0
48, Private,9, Divorced,11, White, Male,0,0,40,1,0
43, Local-gov,15, Married-civ-spouse,3, White, Male,15024,0,45,1,1
50, Self-emp-not-inc,9, Married-civ-spouse,7, White, Male,0,0,40,1,1
63, Private,13, Never-married,10, White, Male,0,0,40,1,1
55, Private,9, Married-civ-spouse,11, White, Male,3103,0,40,1,1
22, Private,13, Never-married,1, White, Female,0,0,35,1,0
32, Self-emp-not-inc,9, Never-married,4, White, Male,0,0,60,1,0
27, Private,12, Married-civ-spouse,1, White, Male,0,0,55,1,0
22, Private,13, Never-married,6, White, Female,0,0,15,1,0
44, Private,9, Divorced,7, White, Male,0,0,68,1,0
34, Private,9, Separated,4, White, Female,0,0,40,1,0
28, Private,9, Never-married,9, White, Female,0,0,40,1,0
40, Private,14, Married-civ-spouse,3, White, Female,15024,0,24,1,1
45, Private,10, Married-civ-spouse,7, White, Male,0,0,55,1,0
17, Private,6, Never-married,4, White, Male,0,0,15,1,0
