age,workclass,education_num,marital_status,occupation,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
53, Private,13, Married-civ-spouse,3, White, Male,0,0,55,1,1
59, Private,7, Married-civ-spouse,7, Amer-Indian-Eskimo, Male,0,0,40,1,0
32, Private,9, Never-married,7, White, Male,0,0,40,1,0
40, State-gov,15, Married-civ-spouse,3, White, Male,0,0,72,1,0
44, Private,10, Married-civ-spouse,11, White, Male,0,0,60,1,1
53, Private,15, Never-married,3, White, Female,0,0,40,1,0
24, Federal-gov,10, Divorced,5, Black, Female,0,0,25,1,0
31, Federal-gov,9, Married-civ-spouse,8, Amer-Indian-Eskimo, Male,0,0,40,1,0
28, Private,9, Married-civ-spouse,9, Black, Male,0,0,40,1,0
36, Self-emp-inc,9, Married-civ-spouse,8, White, Male,0,0,45,1,0
27, Private,9, Married-civ-spouse,6, White, Male,0,0,35,5,0
67, Self-emp-inc,9, Married-civ-spouse,1, White, Male,9386,0,50,1,1
31, Private,9, Married-civ-spouse,4, White, Male,0,0,40,5,1
18, Private,7, Never-married,2, White, Male,594,0,30,1,0
23, Private,12, Never-married,4, Black, Male,0,0,44,1,0
20, Private,9, Never-married,6, White, Female,0,0,35,1,0
30, Private,12, Never-married,10, White, Female,0,0,40,1,0
22, Private,12, Never-married,5, White, Female,0,0,27,1,0
17, Private,6, Never-married,4, White, Female,0,1602,18,1,0
22, Private,10, Never-married,3, White, Female,0,0,40,1,0
43, Private,9, Married-civ-spouse,7, White, Male,0,0,30,22,0
33, Private,14, Married-civ-spouse,3, White, Male,15024,0,40,1,1
55, Private,6, Married-civ-spouse,7, Black, Male,0,0,45,1,0
51, Private,13, Never-married,6, White, Female,0,1564,43,1,1
42, Self-emp-not-inc,4, Married-civ-spouse,4, Black, Female,0,0,50,1,0
43, Private,9, Divorced,8, Black, Male,0,0,40,1,0
38, Private,3, Married-civ-spouse,4, White, Male,0,0,75,5,0
51, Private,9, Widowed,7, White, Male,0,0,40,1,0
59, Private,9, Divorced,9, White, Female,0,0,40,1,0
22, Private,4, Never-married,4, White, Female,0,0,40,5,0
25, Private,3, Married-civ-spouse,2, White, Male,0,0,40,1,0
48, Self-emp-not-inc,10, Never-married,5, White, Male,0,0,40,1,0
53, Private,5, Married-civ-spouse,4, White, Male,0,0,40,22,0
60, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
33, Private,4, Married-civ-spouse,5, White, Male,0,0,45,1,0
30, Private,7, Never-married,4, White, Female,0,0,19,1,0
36, Private,10, Divorced,3, White, Female,0,0,40,1,0
33, Private,9, Married-civ-spouse,12, White, Male,2635,0,16,1,0
49, Private,13, Divorced,1, Black, Female,27828,0,60,1,1
21, Private,10, Never-married,6, White, Male,0,0,20,1,0
35, Private,13, Never-married,4, White, Male,0,0,37,1,0
73, Private,9, Divorced,4, White, Female,0,0,20,1,0
54, Private,10, Divorced,5, White, Female,0,0,40,1,0
53, Private,14, Never-married,1, White, Female,0,0,60,1,1
69, Private,9, Separated,7, Black, Female,2387,0,40,1,0
59, Private,14, Married-civ-spouse,1, Asian-Pac-Islander, Male,0,0,40,1,1
24, Private,9, Never-married,4, Black, Male,0,1721,30,1,0
57, Local-gov,13, Widowed,3, White, Female,0,0,35,1,0
28, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
41, Private,9, Married-civ-spouse,5, White, Male,0,0,48,1,0
24, Private,13, Never-married,5, White, Female,0,0,40,1,0
18, Private,9, Never-married,2, White, Male,0,0,20,1,0
21, State-gov,10, Never-married,3, White, Female,0,0,20,1,0
25, Private,9, Separated,12, Black, Male,0,0,40,1,0
43, Private,9, Married-civ-spouse,5, White, Female,0,0,50,9,1
58, Private,10, Married-civ-spouse,4, White, Female,0,0,30,1,0
50, Private,11, Divorced,3, White, Female,0,0,40,1,1
45, Self-emp-not-inc,11, Married-civ-spouse,8, White, Male,0,0,60,1,0
53, Private,14, Married-civ-spouse,3, Asian-Pac-Islander, Male,4386,0,40,4,1
54, Private,9, Divorced,5, White, Female,0,0,42,1,0
36, Private,14, Married-civ-spouse,4, White, Male,0,0,40,1,0
54, Private,10, Married-civ-spouse,6, White, Male,0,2415,50,1,1
23, Private,9, Never-married,5, Black, Female,0,0,40,1,0
33, Private,9, Divorced,7, White, Female,0,0,40,1,0
24, Private,9, Never-married,9, White, Male,0,0,48,1,0
46, Self-emp-not-inc,9, Married-civ-spouse,6, Black, Male,0,0,60,1,1
29, Federal-gov,10, Married-civ-spouse,12, White, Male,0,0,60,1,0
21, Private,9, Never-married,4, White, Male,0,0,35,1,0
34, Private,11, Married-civ-spouse,3, White, Male,7298,0,45,1,1
50, Private,12, Divorced,6, White, Female,0,0,40,1,0
58, Federal-gov,10, Married-civ-spouse,1, White, Male,15024,0,40,1,1
28, Private,10, Never-married,6, White, Male,0,0,50,1,0
65, Federal-gov,10, Married-civ-spouse,1, Black, Male,0,2174,40,1,1
49, Self-emp-not-inc,9, Married-civ-spouse,6, White, Male,0,0,60,35,0
43, State-gov,14, Married-civ-spouse,1, White, Male,0,0,40,1,1
41, Private,9, Never-married,1, Asian-Pac-Islander, Male,0,0,60,1,0
37, Private,10, Married-civ-spouse,6, White, Female,7298,0,40,1,1
31, Private,15, Divorced,3, White, Male,14084,0,50,1,1
57, Private,9, Married-civ-spouse,7, White, Male,0,0,40,1,1
43, Private,6, Married-civ-spouse,2, White, Male,0,0,40,1,0
44, Self-emp-not-inc,10, Divorced,8, White, Male,0,0,40,1,0
33, Local-gov,13, Married-civ-spouse,12, Black, Male,0,0,70,1,1
17, Private,9, Never-married,1, White, Female,0,0,35,1,0
24, Private,13, Never-married,6, Black, Male,0,0,40,1,0
22, Private,9, Never-married,5, White, Male,0,0,40,1,0
25, Private,9, Divorced,5, White, Female,0,0,40,1,0
51, Local-gov,9, Divorced,12, White, Male,0,0,40,1,0
62, State-gov,13, Divorced,3, White, Male,0,0,40,1,0
53, Private,10, Married-civ-spouse,6, White, Male,0,0,55,1,0
17, Private,5, Never-married,4, White, Male,1055,0,24,1,0
40, Private,9, Married-civ-spouse,4, White, Male,0,0,45,1,0
24, Private,13, Never-married,6, White, Male,0,0,30,1,0
55, Private,6, Married-civ-spouse,4, White, Male,0,0,40,1,0
42, Private,6, Married-civ-spouse,11, White, Male,0,0,45,1,0
46, Private,14, Widowed,3, White, Female,0,0,44,1,0
50, Private,9, Widowed,4, White, Female,0,0,40,1,0
44, Private,9, Married-civ-spouse,11, White, Male,0,0,70,1,1
73, Self-emp-not-inc,9, Never-married,4, White, Female,0,0,36,1,0
30, Private,12, Married-civ-spouse,7, White, Female,0,1485,37,1,1
30, Local-gov,13, Married-civ-spouse,3, White, Male,0,0,40,1,1
19, Private,9, Never-married,8, White, Male,0,0,20,1,0
36, Private,9, Married-civ-spouse,11, White, Male,7688,0,50,1,1
31, Private,11, Never-married,12, Black, Male,0,0,40,1,0
42, Local-gov,13, Married-civ-spouse,3, White, Female,0,0,50,1,1
19, Private,9, Never-married,4, White, Male,0,0,40,6,0
18, Private,8, Never-married,4, White, Male,0,0,15,1,0
30, Private,9, Separated,5, White, Female,0,0,40,1,0
61, Private,10, Married-civ-spouse,4, White, Male,0,0,6,1,0
43, Self-emp-not-inc,9, Divorced,11, Amer-Indian-Eskimo, Male,0,0,30,1,0
23, Private,9, Never-married,12, Amer-Indian-Eskimo, Male,0,0,40,1,0
24, Private,10, Never-married,4, White, Female,0,0,53,1,0
18, Private,10, Never-married,6, White, Female,0,0,40,1,0
50, Private,10, Divorced,4, White, Male,0,0,28,1,0
49, Private,10, Divorced,9, White, Female,0,0,35,1,0
46, State-gov,14, Never-married,1, White, Female,0,0,38,1,0
39, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
25, Private,9, Married-civ-spouse,1, White, Male,7298,0,84,1,1
64, State-gov,13, Married-civ-spouse,5, White, Male,0,0,40,1,0
36, Private,13, Married-civ-spouse,1, White, Male,0,0,55,1,1
29, Private,11, Never-married,3, White, Male,0,0,43,1,0
47, Private,9, Divorced,3, Amer-Indian-Eskimo, Female,0,0,40,1,0
37, State-gov,9, Married-spouse-absent,4, White, Female,0,0,20,1,0
48, Private,9, Married-civ-spouse,7, White, Male,0,0,44,1,0
24, Private,9, Married-civ-spouse,4, White, Female,0,0,30,1,0
36, Private,11, Married-civ-spouse,3, White, Female,0,0,40,1,1
46, Private,1, Married-civ-spouse,9, White, Female,0,0,40,5,0
62, Private,3, Married-civ-spouse,8, White, Male,0,0,24,5,0
31, Private,10, Never-married,5, White, Female,0,0,40,1,0
59, Private,9, Married-civ-spouse,7, White, Male,0,0,40,1,1
27, Private,13, Never-married,3, White, Female,0,0,40,1,0
56, Private,4, Divorced,9, White, Female,0,0,20,30,0
36, Private,13, Never-married,3, White, Female,0,0,45,1,0
31, Private,9, Divorced,1, White, Female,0,0,40,1,0
17, Private,7, Never-married,6, White, Female,0,0,16,1,0
25, Private,10, Married-civ-spouse,11, White, Male,0,0,40,1,0
33, Private,13, Married-civ-spouse,5, Black, Female,0,0,30,1,0
30, Private,13, Married-civ-spouse,6, White, Male,0,0,40,1,1
41, Self-emp-not-inc,9, Divorced,4, White, Female,0,0,40,1,0
34, Private,10, Married-civ-spouse,8, White, Male,0,0,40,1,1
52, Private,9, Divorced,7, White, Male,0,0,40,1,0
71, Local-gov,14, Widowed,1, White, Male,2050,0,20,1,0
47, State-gov,16, Married-civ-spouse,3, White, Male,0,0,40,1,1
59, Private,5, Widowed,4, Black, Female,0,0,40,1,0
34, Private,9, Never-married,5, White, Male,0,0,40,1,0
52, Private,9, Married-civ-spouse,6, White, Male,0,0,60,1,1
41, Private,5, Married-civ-spouse,7, White, Male,0,0,35,1,0
50, Local-gov,4, Married-civ-spouse,7, White, Male,0,0,40,1,0
24, Private,9, Married-civ-spouse,9, White, Male,0,1579,50,1,0
45, Federal-gov,13, Never-married,1, White, Female,0,0,40,1,0
58, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,1
47, Local-gov,10, Married-civ-spouse,7, White, Male,0,1887,40,1,1
38, Private,10, Never-married,4, White, Male,0,1408,40,1,0
51, Self-emp-inc,12, Married-civ-spouse,6, White, Male,0,0,38,1,1
21, Private,10, Never-married,4, White, Male,0,0,20,1,0
26, Private,9, Never-married,1, White, Female,0,0,40,1,0
74, Self-emp-inc,10, Married-civ-spouse,1, White, Male,20051,0,25,1,1
38, Private,13, Married-civ-spouse,6, White, Male,7298,0,40,1,1
63, Self-emp-not-inc,14, Married-civ-spouse,8, White, Male,41310,0,50,1,0
27, Private,6, Married-civ-spouse,2, White, Male,0,0,40,1,0
57, Private,9, Married-civ-spouse,4, White, Male,0,0,78,1,0
49, State-gov,13, Married-civ-spouse,3, White, Male,0,0,50,1,1
18, Private,7, Married-civ-spouse,2, White, Male,0,0,40,1,0
17, Private,7, Never-married,6, White, Male,0,0,15,1,0
44, Private,10, Separated,5, White, Female,0,0,38,1,0
47, Local-gov,14, Married-civ-spouse,3, White, Male,7688,0,60,1,1
25, State-gov,9, Never-married,3, White, Male,0,0,40,1,0
27, Private,13, Never-married,4, White, Female,0,0,20,1,0
55, Private,10, Divorced,4, White, Female,0,0,38,1,0
45, Private,11, Married-civ-spouse,11, White, Male,0,0,76,1,0
23, Private,11, Never-married,10, White, Female,0,0,40,1,0
40, Private,9, Widowed,9, White, Female,0,0,30,1,0
39, Self-emp-not-inc,13, Married-civ-spouse,6, White, Male,0,0,60,1,0
30, Private,9, Divorced,7, White, Male,0,0,55,1,0
24, Private,13, Never-married,6, White, Male,0,0,40,1,0
51, Self-emp-not-inc,9, Married-civ-spouse,8, White, Male,0,0,55,1,0
37, Private,9, Never-married,2, Black, Female,0,0,30,1,0
37, Private,11, Divorced,10, White, Male,0,0,40,1,0
54, Private,13, Married-civ-spouse,4, White, Male,0,0,40,1,0
42, Private,9, Married-civ-spouse,9, White, Female,0,0,40,1,0
67, Private,11, Divorced,4, White, Female,0,0,24,1,0
70, Self-emp-inc,13, Divorced,1, White, Female,0,0,55,1,0
46, Private,14, Divorced,1, White, Female,0,323,45,1,0
23, Private,9, Never-married,6, White, Male,0,0,40,1,0
63, Private,8, Married-civ-spouse,6, White, Male,0,0,40,1,1
53, Federal-gov,9, Married-civ-spouse,3, White, Male,0,0,40,1,1
17, Private,8, Never-married,6, White, Female,0,0,20,1,0
59, Private,10, Married-civ-spouse,10, White, Male,0,0,50,1,1
29, State-gov,13, Married-civ-spouse,3, White, Male,0,0,50,1,1
46, Private,9, Divorced,7, White, Male,0,0,40,1,0
27, Private,13, Never-married,1, White, Male,0,0,45,1,0
51, Private,2, Married-civ-spouse,4, White, Male,0,0,54,5,0
25, Private,6, Never-married,11, White, Male,0,0,40,1,0
25, Private,10, Married-civ-spouse,11, White, Male,0,0,40,1,0
52, Self-emp-not-inc,15, Married-civ-spouse,3, White, Male,99999,0,45,1,1
61, Self-emp-inc,9, Married-civ-spouse,1, White, Male,0,0,35,1,1
38, Private,10, Divorced,5, White, Female,0,0,40,1,0
49, Private,11, Married-civ-spouse,3, White, Female,15024,0,60,1,1
43, Private,11, Married-civ-spouse,11, White, Male,0,0,40,1,0
30, Private,6, Divorced,4, Amer-Indian-Eskimo, Male,0,0,40,1,0
52, Private,13, Married-civ-spouse,1, White, Male,0,0,40,1,0
38, Self-emp-inc,9, Married-civ-spouse,1, White, Male,0,0,50,1,0
27, Private,10, Married-civ-spouse,9, White, Male,0,0,45,1,0
27, Private,9, Divorced,6, White, Female,0,0,35,1,0
27, Private,10, Divorced,5, White, Female,0,0,44,1,0
58, Local-gov,9, Married-civ-spouse,4, White, Male,0,0,40,1,0
22, Private,10, Never-married,5, White, Female,0,0,15,1,0
80, Private,11, Married-civ-spouse,11, White, Male,0,0,24,1,0
46, Private,9, Never-married,11, White, Male,0,0,40,1,0
26, Private,9, Never-married,9, Other, Female,0,0,40,14,0
32, Private,13, Never-married,3, White, Female,0,0,50,1,0
33, Local-gov,13, Never-married,3, White, Female,0,0,46,1,0
32, Private,10, Married-civ-spouse,7, White, Male,0,0,50,1,1
20, Private,10, Never-married,4, White, Male,0,0,20,1,0
32, Self-emp-not-inc,10, Married-civ-spouse,8, White, Male,0,0,50,1,1
25, Private,9, Never-married,4, Black, Male,0,0,40,29,0
19, Private,10, Never-married,5, White, Female,0,0,15,1,0
30, Self-emp-not-inc,10, Never-married,11, White, Male,0,0,8,1,0
33, Self-emp-inc,9, Married-civ-spouse,6, White, Male,0,0,50,1,1
51, Local-gov,13, Married-civ-spouse,5, White, Male,0,0,50,1,1
29, Local-gov,9, Never-married,4, White, Male,0,0,20,1,0
32, Private,11, Divorced,1, White, Female,0,0,50,1,0
38, State-gov,10, Married-civ-spouse,12, White, Male,7688,0,40,1,1
28, Private,11, Never-married,1, Black, Female,0,0,40,1,0
30, Private,10, Never-married,1, Black, Female,0,0,40,1,0
32, Private,9, Never-married,9, White, Female,0,0,40,1,0
90, Private,13, Married-civ-spouse,1, White, Female,0,0,40,8,1
54, Private,12, Married-civ-spouse,6, White, Male,0,0,45,1,0
62, Self-emp-not-inc,10, Married-civ-spouse,6, White, Male,0,0,25,1,0
67, Private,9, Married-civ-spouse,6, White, Male,0,0,10,1,0
31, Local-gov,6, Never-married,7, White, Male,0,1741,40,1,0
63, Self-emp-not-inc,4, Married-civ-spouse,8, White, Male,0,0,30,1,0
46, Local-gov,13, Divorced,5, White, Female,99999,0,40,1,1
48, Private,9, Married-civ-spouse,5, White, Male,0,0,70,1,1
19, Private,10, Never-married,5, White, Male,0,0,40,1,0
33, Private,9, Married-civ-spouse,6, White, Male,0,0,45,1,0
65, Private,10, Widowed,5, White, Female,0,0,15,1,0
47, State-gov,12, Married-civ-spouse,7, White, Male,0,0,40,1,0
31, Private,9, Married-civ-spouse,5, White, Female,0,0,37,1,0
20, Private,10, Never-married,4, White, Female,0,0,32,1,0
21, Private,12, Never-married,5, White, Female,0,0,20,1,0
49, State-gov,9, Divorced,1, White, Female,0,0,44,1,0
23, Private,7, Separated,4, White, Female,0,0,40,1,0
58, State-gov,13, Married-civ-spouse,5, White, Male,0,0,35,1,1
62, Self-emp-inc,9, Married-civ-spouse,1, Black, Male,20051,0,72,1,1
28, Private,9, Married-civ-spouse,1, White, Male,0,0,50,1,1
59, Private,10, Separated,5, White, Male,0,0,40,1,0
68, Private,10, Widowed,4, White, Female,0,0,20,1,0
31, Private,10, Never-married,5, White, Male,0,0,40,1,0
43, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
30, Private,13, Never-married,1, White, Female,0,0,50,1,0
44, State-gov,16, Married-civ-spouse,3, White, Male,0,1902,40,1,1
59, Self-emp-not-inc,9, Married-civ-spouse,1, White, Male,0,0,60,35,0
34, Private,11, Never-married,5, White, Female,0,0,40,1,0
23, Self-emp-inc,13, Divorced,6, White, Female,0,0,43,1,0
36, Private,11, Divorced,5, White, Female,0,0,40,1,0
59, Private,16, Married-civ-spouse,3, White, Male,0,2415,45,1,1
50, Private,7, Divorced,4, White, Female,0,0,40,1,0
47, Private,15, Married-civ-spouse,3, White, Male,15024,0,55,1,1
25, Private,10, Married-civ-spouse,5, Black, Male,0,1902,36,1,1
27, Private,9, Married-civ-spouse,4, White, Male,0,0,40,13,0
29, Private,13, Married-civ-spouse,10, White, Male,0,0,40,1,1
40, Federal-gov,14, Married-civ-spouse,3, White, Male,0,0,40,1,1
33, Private,10, Divorced,5, Asian-Pac-Islander, Female,0,0,52,1,0
34, Self-emp-not-inc,9, Separated,1, White, Male,0,0,50,1,0
27, Private,13, Never-married,5, White, Female,0,0,43,1,0
30, Private,9, Never-married,6, Black, Female,0,0,25,1,0
26, Private,9, Separated,5, White, Female,0,0,40,1,0
66, Private,9, Separated,9, Black, Male,0,0,40,1,0
47, Private,13, Never-married,1, Black, Female,0,0,45,1,0
47, Private,6, Married-civ-spouse,11, White, Male,0,0,40,1,0
19, Private,6, Never-married,2, White, Male,0,0,39,1,0
56, Private,12, Married-civ-spouse,4, White, Male,0,0,50,1,0
36, Private,10, Separated,11, White, Male,0,0,40,1,0
34, Private,9, Divorced,5, White, Male,0,0,40,1,0
48, Private,13, Married-civ-spouse,3, White, Male,0,0,45,9,1
19, Private,10, Never-married,7, White, Male,0,0,50,1,0
21, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,0
33, Private,6, Never-married,11, White, Female,0,0,35,1,0
20, Private,10, Never-married,11, White, Male,0,0,40,1,0
58, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
30, State-gov,9, Married-AF-spouse,5, White, Female,0,0,38,1,0
51, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
19, Self-emp-not-inc,9, Never-married,5, Asian-Pac-Islander, Female,0,0,30,1,0
56, Local-gov,15, Married-civ-spouse,5, Asian-Pac-Islander, Male,0,0,40,12,1
43, Local-gov,14, Married-civ-spouse,1, White, Male,0,0,40,1,1
33, Private,9, Married-civ-spouse,10, Black, Female,0,0,38,1,0
45, Self-emp-inc,9, Married-civ-spouse,1, White, Male,0,0,48,1,1
34, Private,9, Married-civ-spouse,11, White, Male,0,0,50,1,0
41, Federal-gov,10, Married-civ-spouse,1, Black, Male,0,0,40,1,1
32, Private,9, Never-married,5, White, Female,0,0,35,1,0
19, State-gov,10, Never-married,5, White, Male,0,0,15,1,0
33, Private,10, Never-married,10, Black, Male,0,0,40,12,0
26, State-gov,10, Never-married,4, White, Male,0,0,20,1,0
35, Private,9, Never-married,2, White, Male,0,0,40,1,0
60, Self-emp-not-inc,13, Married-civ-spouse,1, White, Male,0,1977,45,1,1
36, Self-emp-not-inc,13, Married-civ-spouse,1, White, Male,4386,0,50,1,1
31, Private,9, Never-married,6, Black, Female,0,0,40,1,0
55, Self-emp-not-inc,13, Married-civ-spouse,1, White, Female,0,0,25,1,0
55, Self-emp-inc,14, Widowed,6, White, Female,0,0,40,1,0
20, Private,10, Never-married,11, White, Male,0,0,40,1,0
29, Local-gov,13, Never-married,12, White, Male,0,0,56,1,0
46, Private,9, Married-civ-spouse,6, White, Male,0,0,45,1,1
43, Private,13, Married-civ-spouse,6, White, Male,0,0,65,1,1
32, Private,9, Married-civ-spouse,5, Black, Female,0,0,40,1,0
67, Self-emp-not-inc,9, Married-civ-spouse,7, White, Male,6418,0,58,1,1
62, Private,13, Married-civ-spouse,3, White, Male,0,0,55,1,1
49, State-gov,9, Married-civ-spouse,2, White, Male,0,0,40,1,1
27, Federal-gov,9, Separated,1, Black, Female,0,0,40,1,0
21, Private,10, Never-married,4, White, Female,0,0,16,1,0
31, Private,2, Never-married,2, White, Male,0,0,37,5,0
42, Private,14, Married-civ-spouse,6, White, Male,0,0,40,17,0
63, Private,10, Divorced,4, White, Female,0,0,40,1,0
69, Private,9, Never-married,7, White, Male,15831,0,40,1,1
25, Private,10, Married-civ-spouse,6, Black, Male,0,0,45,1,0
23, Private,6, Married-civ-spouse,9, Asian-Pac-Islander, Female,0,0,40,37,0
19, Private,9, Separated,5, White, Female,0,0,30,1,0
20, Private,6, Separated,6, White, Female,0,0,36,1,0
39, Private,9, Divorced,10, White, Female,0,0,50,1,0
45, Private,9, Divorced,11, Asian-Pac-Islander, Male,10520,0,40,1,1
22, Private,10, Never-married,4, White, Female,0,0,25,1,0
35, Private,16, Married-civ-spouse,3, White, Male,0,0,60,1,0
28, Self-emp-inc,10, Never-married,1, White, Male,0,0,50,1,0
34, Private,10, Married-civ-spouse,1, White, Male,0,0,55,1,1
37, Private,11, Divorced,9, White, Female,0,0,30,1,0
35, Private,13, Never-married,6, White, Male,10520,0,45,1,1
46, Federal-gov,14, Married-civ-spouse,13, White, Male,0,1887,40,1,1
29, Private,9, Married-civ-spouse,4, White, Male,0,0,35,1,0
37, Self-emp-not-inc,13, Married-civ-spouse,1, Other, Male,7298,0,50,6,1
27, Federal-gov,9, Married-civ-spouse,2, Asian-Pac-Islander, Male,0,0,40,1,0
19, Private,9, Never-married,9, White, Male,0,0,40,1,0
20, Self-emp-inc,9, Never-married,9, White, Female,0,0,30,1,0
31, Private,13, Married-civ-spouse,1, White, Male,0,2246,45,1,1
57, Self-emp-inc,9, Married-civ-spouse,1, White, Male,0,0,60,1,1
38, Private,14, Married-civ-spouse,3, White, Male,0,0,40,8,1
40, Private,13, Married-civ-spouse,10, White, Male,0,0,40,1,1
20, Private,12, Never-married,6, White, Female,0,0,40,1,0
38, Private,13, Divorced,3, White, Female,0,0,35,1,0
23, Private,9, Never-married,9, White, Male,0,0,30,1,0
69, Private,9, Married-civ-spouse,6, White, Female,0,0,40,1,0
19, Self-emp-not-inc,5, Never-married,3, White, Male,0,0,35,5,0
26, Private,9, Married-civ-spouse,11, White, Male,0,0,40,13,0
59, Private,10, Married-civ-spouse,6, White, Male,0,0,50,1,0
30, Local-gov,11, Never-married,12, White, Male,0,0,40,1,0
39, Self-emp-not-inc,10, Married-civ-spouse,8, White, Male,0,0,60,1,0
30, Private,11, Divorced,5, White, Female,0,0,24,1,0
25, Private,6, Never-married,7, White, Male,2597,0,50,1,0
32, Private,8, Divorced,12, White, Male,0,0,54,5,0
41, State-gov,9, Married-civ-spouse,10, White, Male,0,0,40,1,0
38, Private,7, Married-civ-spouse,11, White, Male,0,0,40,1,0
32, Private,10, Divorced,3, White, Male,0,0,40,1,0
52, Local-gov,10, Married-civ-spouse,1, White, Male,0,0,40,1,1
58, Private,13, Married-civ-spouse,5, Asian-Pac-Islander, Male,0,0,40,12,0
18, Private,7, Never-married,3, White, Female,0,0,2,1,0
31, Private,9, Never-married,8, White, Female,0,0,40,1,0
50, Self-emp-not-inc,16, Divorced,3, White, Female,0,0,60,1,1
52, Self-emp-not-inc,11, Married-civ-spouse,1, White, Male,0,0,40,1,0
19, Private,6, Never-married,2, White, Male,0,1602,45,1,0
44, Private,10, Divorced,5, White, Female,0,0,38,1,0
20, Private,9, Never-married,4, Black, Male,0,0,52,1,0
35, Private,4, Married-civ-spouse,11, White, Male,0,0,40,6,0
40, Private,8, Married-civ-spouse,4, Black, Male,0,0,40,3,0
49, Private,4, Married-civ-spouse,11, White, Male,0,0,40,1,0
34, Private,10, Married-civ-spouse,2, White, Male,0,0,40,1,0
54, Local-gov,10, Never-married,3, White, Female,0,0,40,5,0
46, State-gov,9, Separated,5, White, Female,0,0,37,1,0
58, Private,8, Married-civ-spouse,7, White, Male,0,0,40,1,0
37, Private,16, Married-civ-spouse,3, White, Female,0,0,35,1,0
36, Private,9, Never-married,4, Black, Female,0,2001,40,1,0
26, Private,9, Divorced,5, White, Female,0,0,40,1,0
40, Private,6, Never-married,4, Black, Female,0,0,40,1,0
30, Private,13, Married-civ-spouse,3, White, Male,0,0,40,1,1
36, Private,9, Divorced,7, White, Male,0,0,60,1,0
38, Federal-gov,14, Married-civ-spouse,3, White, Male,0,0,40,11,1
31, Local-gov,10, Never-married,5, Amer-Indian-Eskimo, Female,0,0,25,1,0
30, Private,10, Divorced,9, White, Female,0,0,20,1,0
20, Private,10, Never-married,5, Asian-Pac-Islander, Female,0,0,40,37,0
61, Private,9, Married-civ-spouse,5, White, Male,0,0,40,1,0
41, Private,10, Married-civ-spouse,3, Black, Male,0,0,4,1,0
31, Private,13, Never-married,3, White, Male,0,0,47,1,0
29, Private,13, Never-married,3, White, Female,8614,0,40,1,1
26, Private,12, Never-married,6, White, Male,0,0,30,1,0
45, Private,13, Married-civ-spouse,3, White, Male,0,0,45,1,1
36, Private,11, Married-civ-spouse,1, White, Male,0,0,60,1,1
54, State-gov,9, Widowed,1, White, Female,0,0,40,1,0
57, Self-emp-inc,9, Married-civ-spouse,1, White, Male,0,0,40,1,0
22, Private,10, Never-married,5, White, Male,0,0,40,1,0
41, Private,12, Married-civ-spouse,11, White, Male,0,0,60,1,1
48, Self-emp-not-inc,9, Married-civ-spouse,11, White, Male,0,0,60,8,0
23, Private,13, Never-married,5, White, Female,0,0,35,1,0
25, Private,2, Never-married,14, White, Female,0,0,40,25,0
24, Private,9, Never-married,2, White, Male,0,0,20,1,0
17, Private,6, Never-married,6, White, Female,0,0,10,1,0
25, Private,10, Never-married,8, White, Male,0,0,60,1,0
90, Private,9, Widowed,7, White, Male,0,0,99,1,0
47, Local-gov,10, Married-civ-spouse,4, White, Male,0,0,40,1,1
29, Private,9, Never-married,2, White, Male,0,0,40,1,0
35, Self-emp-not-inc,9, Married-civ-spouse,1, White, Male,0,0,40,1,0
40, Private,10, Married-civ-spouse,6, White, Male,0,0,60,1,1
24, Private,9, Never-married,2, Black, Male,0,0,25,1,0
35, Private,9, Separated,4, Black, Male,0,0,40,1,0
34, Self-emp-not-inc,4, Never-married,2, Black, Male,0,0,10,1,0
56, Local-gov,14, Widowed,3, White, Female,0,0,40,1,0
40, Private,15, Married-civ-spouse,3, White, Male,0,0,40,1,1
42, Private,10, Married-civ-spouse,3, White, Male,0,0,40,1,1
51, State-gov,11, Divorced,3, White, Female,0,0,40,1,0
34, Private,9, Married-civ-spouse,4, White, Male,0,0,50,1,0
41, Private,14, Widowed,3, White, Female,4650,0,55,1,0
34, Private,13, Married-civ-spouse,3, White, Male,0,0,42,1,1
42, Private,16, Never-married,3, White, Male,0,0,50,1,0
34, Private,10, Married-civ-spouse,8, White, Male,0,0,54,5,0
40, Self-emp-inc,9, Never-married,6, White, Male,0,0,51,1,0
41, State-gov,13, Divorced,1, White, Male,0,0,40,1,0
38, Private,10, Divorced,6, White, Male,0,0,60,1,0
45, Private,9, Married-civ-spouse,11, White, Male,0,0,50,1,1
40, Private,9, Married-civ-spouse,14, White, Female,0,0,45,1,0
19, Private,9, Never-married,4, White, Male,0,0,30,1,0
40, Private,11, Married-civ-spouse,11, White, Male,0,0,40,1,0
26, Private,9, Divorced,5, White, Female,0,0,48,1,0
29, State-gov,14, Never-married,3, White, Male,0,0,40,1,0
